sample_index,publication_id,reference_id,category,match_status,match_type,match_score,extracted_url,resolved_url,status_code,title,raw_context
7545,1369514,25421972,report_policy_legal,strong,live_url_verified,1.0,https://nevatml.meb.k12.tr/meb_iys_dosyalar/50/01/188263/dosyalar/2025_06/30121120_gelenekselmeslekleransiklopedisicilt1web.pdf,https://nevatml.meb.k12.tr/meb_iys_dosyalar/50/01/188263/dosyalar/2025_06/30121120_gelenekselmeslekleransiklopedisicilt1web.pdf,200,,"Soysaldı, A. (Ed.), & Çatalkaya Gök, E. (Eds.). (2021). Geleneksel meslekler ansiklopedisi (1. Cilt). Esnaf, Sanatkârlar ve Kooperatifçilik Genel Müdürlüğü, T.C. Ticaret Bakanlığı. https://nevatml.meb.k12.tr/meb_iys_dosyalar/50/01/188263/dosyalar/2025_06/30121120_gelenekselmeslekleransiklopedisicilt1web.pdf"
7547,1173062,16577197,url_web,strong,live_url_verified,1.0,https://www.egetelgraf.com/kose_yazilari/tarih-9-eylul-izmir-dusman-isgalinden-kurtarildi/,https://www.egetelgraf.com/tarih-9-eylul-izmir-dusman-isgalinden-kurtarildi,200,Vahap DABAKAN: Tarih 9 Eylül: İzmir düşman işgalinden kurtarıldı!,"Dabakan, V. (2020). Tarih 9 Eylül: İzmir düşman işgalinden kurtarıldı! Erişim Tarihi: 01.12.2022 https://www.egetelgraf. com/kose_yazilari/tarih-9-eylul-izmir-dusman-isgalinden-kurtarildi/"
7552,1158987,16289813,report_policy_legal,strong,live_url_verified,1.0,https://www.who.int/activities/promoting-rational-use-of-medicines/,https://www.who.int/activities/promoting-rational-use-of-medicines/,200,Promoting rational use of medicines,4. World Health Organisation. Promoting rational use of Medicines. https://www.who.int/activities/promoting- rational-use-of-medicines/ Erişim tarihi: 20.01.2022.
7575,1329756,23796422,url_web,strong,live_url_verified,1.0,https://www.i24news.tv/en/news/israel-at-war/artc-netnayahu-on-u-s-arms-shipment-pause-if-we-have-to-stand-alone-we-willstand-,https://www.i24news.tv/en/news/israel-at-war/artc-netnayahu-on-u-s-arms-shipment-pause-if-we-have-to-stand-alone-we-willstand-,200,i24NEWS,"I24NEWS. (2024, May 9). Netanyahu on U.S. arms shipment pause: “If we have to stand alone, we will stand alone.” Retrieved November 11, 2024, from https://www.i24news.tv/en/news/ israel-at-war/artc-netnayahu-on-u-s-arms-shipment-pause-if-we-have-to-stand-alone-we-willstand- alone."
7580,1275903,21208455,url_web,no_match,url_dead_and_not_archived,0.0,https://astanatimes.com/2024/07/tokayev-outlines-kazakh-chinese-cooperation-vision-discusses-scos-goals-in-xinhua-interview/(21.05.2024,,404,,"Omirgazy, Dana (2024), “Tokayev Outlines Kazakh-Chinese Cooperation Vision, Discusses SCO's Goals in Xinhua Interview”, https://astanatimes.com/2024/07/tokayev-outlines-kazakh-chinese-cooperation-vision-discusses-scos-goals-in-xinhua-interview/ (21.05.2024)."
7662,1215397,18950850,url_web,strong,live_url_verified,1.0,https://scholarworks.gsu.edu/icepp/39,https://scholarworks.gsu.edu/icepp/39,200,DSpace,"Cyan, M., Martinez-Vazquez, J., & Vulovic, V. (2013). Measuring tax effort: does the estimation approach matter and should effort be linked to expenditure goals? (Working Paper, 13-08). Retrieved from Georgia State University, International Center for Public Policy website: https://scholarworks.gsu.edu/icepp/39"
7666,1266093,20746105,report_policy_legal,strong,live_url_verified,1.0,https://iklim.gov.tr/bm-iklim-degisikligi-cerceve-sozlesmesi-i-33,https://iklim.gov.tr/bm-iklim-degisikligi-cerceve-sozlesmesi-i-33,200,Birleşmiş Milletler İklim Değişikliği Çerçeve Sözleşmesi - İklim Değişikliği Başkanlığı,"T.C. Ministry Of Environment, (Urbanization and Climate Change)(n.d.). Retrieved May, 07, 2023 from https://iklim.gov.tr/bm-iklim-degisikligi-cerceve-sozlesmesi-i-33"
7691,1279329,21370539,url_web,strong,live_url_verified,1.0,https://aisel.aisnet.org/pacis/,https://aisel.aisnet.org/pacis/,200,Pacific Asia Conference on Information Systems (PACIS) | Association for Information Systems Research | AIS Electronic Library (AISeL),"Hung, W. H., Chang, L. M., & Lin, C. H. (2011, July 7-11). Managing technostress of information technology professionals. In Proceedings of the Pacific Asia Conference on Information Systems (PACIS) (pp. 1-12). https://aisel.aisnet.org/pacis/"
7707,1265902,20738655,report_policy_legal,strong,live_url_verified,1.0,https://www.who.int/news-room/feature-stories/detail/how-do-vaccines-work?adgroupsurvey={adgroupsurvey}&gclid=Cj0KCQjwqP2pBhDMARIsAJQ0CzqSnbClidXG4BXoteLhLAuVaOdM7Ay8xSofiPnDrhYYDOyKV47fkuQaAjRmEALw_wcB,https://www.who.int/news-room/feature-stories/detail/how-do-vaccines-work?adgroupsurvey=%7Badgroupsurvey%7D&gclid=Cj0KCQjwqP2pBhDMARIsAJQ0CzqSnbClidXG4BXoteLhLAuVaOdM7Ay8xSofiPnDrhYYDOyKV47fkuQaAjRmEALw_wcB,200,How do vaccines work?,"29. DSÖ, (2021). SAGE working group dealing with vaccine hesitancy (March 2012 to November 2014). https://www.who.int/news-room/feature-stories/detail/how-do-vaccines-work?adgroupsurvey={adgroupsurvey}&gclid=Cj0KCQjwqP2pBhDMARIsAJQ0CzqSnbClidXG4BXoteLhLAuVaOdM7Ay8xSofiPnDrhYYDOyKV47fkuQaAjRmEALw_wcB Erişim Tarihi: 31.10.2023"
7735,1177019,16737090,url_web,no_match,url_dead_and_not_archived,0.0,https://www.yok.gov.tr/Sayfalar/Haberler/2020/ogrencilere-egitime-destek-kotasi,,404,,28. YÖKc. Yüksek Öğretim Kurumu [Internet]. 2020. Available from: https:// www.yok.gov.tr/Sayfalar/Haberler/2020/ogrencilere-egitime-destek-kotasi. aspx
7873,1351460,24665674,url_web,strong,live_url_verified,1.0,https://www.abendblatt.de/kultur-live/article216201539/Was-Jonas-Kaufmann-ueber-das-stoerende-Publikum-sagt.html,https://www.abendblatt.de/kultur-live/article216201539/Was-Jonas-Kaufmann-ueber-das-stoerende-Publikum-sagt.html,200,Nie wieder Elbphilharmonie? Jonas Kaufmann kritisiert Saal-Klang,"Mischke Von J (2019, March 19) Nie wieder elbphilharmonie? jonas kaufmann kritisiert klang. Hamburger Abendblatt. Retrieved July 7, 2024, from https://www.abendblatt.de/kultur-live/article216201539/Was-Jonas- Kaufmann-ueber-das-stoerende-Publikum-sagt.html"
7874,1351460,24665679,url_web,no_match,url_dead_and_not_archived,0.0,https://talayman.com/musteri-gorusleri/sakip-Sabanci-muzesi-seed-cok-amacli-salonu,,404,,"Talayman Acoustic Design & Consultancy (2023) Sakip Sabanci Muzesi the Seed Çok Amacli Salonu. Retrieved July 7, 2024, from https://talayman.com/musteri-gorusleri/sakip-Sabanci-muzesi-seed-cok- amacli-salonu"
7876,1235045,20385315,url_web,strong,live_url_verified,1.0,https://www.middleeastmonitor.com/20200321-average-palestinian-consumes-87-litres-of-water-per-day/,https://www.middleeastmonitor.com/20200321-average-palestinian-consumes-87-litres-of-water-per-day/,200,Average Palestinian consumes 87 litres of water per day – Middle East Monitor,"“Average Palestinian consumes 87 litres of water per day (Mar 21, 2020)”, https://www.middleeastmonitor.com/20200321-average-palestinian-consumes-87-litres-of-water-per-day/, accessed 10.03.2023."
7877,1235045,20385332,url_web,strong,live_url_verified,1.0,https://www.jpost.com/israel-news/article-709895,https://www.jpost.com/israel-news/article-709895,200,A food security pilot program has been added to Israel’s national budget | The Jerusalem Post,"HENNESSEY Zachy, “A food security pilot program has been added to Israel’s national budget (Jun 20, 2022)”, https://www.jpost.com/israel-news/article-709895, accessed 20.03.2023."
7878,1235045,20385346,url_web,strong,live_url_verified,1.0,https://www.statista.com/statistics/220780/value-of-us-agricultural-exports-to-the-middle-east-since-2000/,https://www.statista.com/statistics/220780/value-of-us-agricultural-exports-to-the-middle-east-since-2000/,200,Value of U.S. agricultural exports to the Middle East 2023| Statista,"SHAHBANDEH Masha, “Value of U.S. Agricultural Exports to the Middle East from 2000 to 2022 (in billion U.S. dollars) (Mar 6, 2023)”, https://www.statista.com/statistics/220780/value-of-us-agricultural-exports-to-the-middle-east-since-2000/, accessed 11.03.2023."
7883,1357436,24910761,url_web,no_match,url_dead_and_not_archived,0.0,https://www.researchgate.net/publication/263565477_The_Facebook-Free_Baby,,403,,1. Leckart S. The Facebook-free baby. Wall Street Journal. 2012 Jan 1. Available from: https://www.researchgate.net/publication/263565477_The_Facebook-Free_Baby
7916,1365137,25243416,report_policy_legal,strong,live_url_verified,1.0,https://2009-2017.state.gov/documents/organization/208644.pdf,https://2009-2017.state.gov/documents/organization/208644.pdf,200,,Kyrgyz Republic 2012 International Religious Freedom Report. (2013). U.S. Department of State. https://2009-2017.state.gov/documents/organization/208644.pdf
7940,1316205,23155073,url_web,strong,live_url_verified,1.0,https://www.sciencephoto.com/media/223145/view/avicenna,https://www.sciencephoto.com/media/223145/view/avicenna,202,Checking for robot traffic - Science Photo Library,28. Science Photo Library. Available from: https://www.sciencephoto.com/media/223145/view/avicenna
7957,1195909,17662633,url_web,no_match,url_dead_and_not_archived,0.0,https://www.efsa.europa.eu/en/efsajournal/pub/1679,,403,,"27. European Food Safety Authority (EFSA), Scientific Opinion on the re-evaluation of curcumin (E 100) as a food additive. Erişim: https://www.efsa.europa.eu/en/efsajournal/pub/1679 Erişim tarihi: 06.09.2023"
7970,1331900,23899135,url_web,strong,live_url_verified,1.0,https://www.resmigazete.gov.tr/eskiler/2025/03/20250328-11.pdf,https://www.resmigazete.gov.tr/eskiler/2025/03/20250328-11.pdf,200,,"Dijital Dönüşüm Ofisi, Finans Ofisi, İnsan Kaynakları Ofisi ve Yatırım ibareleri hakkında Cumhurbaşkanlığı Kararnamesi (2025). (Resmî Gazete Sayı No: 32855, Kararname No: 183). Retrieved from https://www.resmigazete.gov.tr/eskiler/2025/03/20250328-11.pdf Erişim T. 25 Mayıs 2025."
7981,1224663,18952629,url_web,strong,live_url_verified,1.0,https://www.revuegeneraledudroit.eu/?p=23362,https://www.revuegeneraledudroit.eu/blog/2016/02/02/la-victoire-du-juge-administratif-le-nouvel-equilibre-de-lemprise-et-de-la-voie-de-fait/,200,La victoire du juge administratif: le nouvel équilibre de l'emprise et de la voie de fait - Revue générale du droit public français et comparé,"Augustin, T.(2016). La victoire du juge administratif: le nouvel équilibre de l’emprise et de la voie de fait, Colloque: La guerre des juges aura-t-elle lieu?. Revue générale du droit on line, 23362 www.revuegeneraledudroit.eu/?p=23362, Erişim: 20.09.2023."
8001,1376766,25671322,url_web,strong,live_url_verified,1.0,https://korona.hasuder.org.tr/yeni-koronavirus-COVID-19-hastaligi-icin-yaslilik-riskli-bir-donem/,https://korona.hasuder.org.tr/yeni-koronavirus-COVID-19-hastaligi-icin-yaslilik-riskli-bir-donem/,200,Yeni Koronavirüs (COVID-19) Hastalığı İçin Yaşlılık Riskli Bir Dönem! - Yeni Koronavirüs Hastalığı 2019,Association of Public Health Professionals. (2019). Yeni koronavirüs (covıd-19) hastalığı için yaşlılık riskli bir dönemi. https://korona.hasuder.org.tr/yeni-koronavirus-COVID-19-hastaligi-icin-yaslilik-riskli-bir-donem/. Accessed: 11 August 2021.
8027,1375930,25646102,url_web,no_match,url_dead_and_not_archived,0.0,https://www.unwomen.org/sites/default/files/2022-01/Womensrepresentation-in-local-government-en.pdf#page=8.09,,403,,UN Women. 2021. Working Paper Women’s Representation in Local Government: A Global Analysis. UN Women. Erişim: 10 Aralık 2024. https://www.unwomen.org/sites/default/files/2022-01/Womensrepresentation-in-local-government-en.pdf#page=8.09.
8042,1258842,20508158,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://hsgm.saglik.gov.tr/tr/bulasici-hastaliklar/2019-n-cov.html,,404,,"T.C. Ministry of Health, General Directorate of Public Health. COVID-19 Guide. https://hsgm.saglik.gov.tr/tr/bulasici- hastaliklar/2019-n-cov.html"
8050,1316709,23188623,url_web,strong,live_url_verified,1.0,https://www.cnbc.com/2022/04/08/as-inflation-bites-higher-income-consumers-are-cutting-back-too.html,https://www.cnbc.com/2022/04/08/as-inflation-bites-higher-income-consumers-are-cutting-back-too.html,200,"As inflation bites and America's mood darkens, higher-income consumers are cutting back, too","Rosenbaum, E. (2022). As inflation Bites and America’s mood darkens, higher-income consumers are cutting back, Too. CNBC. https://www.cnbc.com/2022/04/08/as-inflat ion-bites-higher-income-consumers-are-cutting-back-too.html."
8052,1259094,20470691,url_web,no_match,url_dead_and_not_archived,0.0,https://www.bankofc-hina.com.tr/finansalrapor/2022/2022_Activity_Report_Tur.pdf,,,,Bank of China Turkey (2022). Bank of China Turkey A.Ş. 2022 Hesap Yı- lına Ait Yönetim Kurulu Faaliyet Raporu. Erişim adresi: https://www.bankofc- hina.com.tr/finansalrapor/2022/2022_Activity_Report_Tur.pdf Erişim Tarihi: 24.03.2023
8073,1304755,23541928,url_web,strong,live_url_verified,1.0,https://pazarlamaturkiye.com/bagislariyla-ormanlara-destek-veren-50-marka/,https://pazarlamaturkiye.com/bagislariyla-ormanlara-destek-veren-50-marka/,200,Bağışlarıyla Ormanlara Destek Veren 50 Marka – Pazarlama Türkiye,"Şen, M. (2021). Bağışlarıyla Ormanlara Destek Veren 50 Marka. Pazarlama Türkiye. https://pazarlamaturkiye.com/bagislariyla-ormanlara-destek-veren-50-marka/ adresinden erişildi."
8082,1360807,25063767,report_policy_legal,strong,live_url_verified,1.0,https://www.who.int/publications/i/item/use-of-chest-imaging-in-covid-19,https://www.who.int/publications/i/item/use-of-chest-imaging-in-covid-19,200,"Use of chest imaging in COVID-19: a rapid advice guide, 11 June 2020","30. World Health Organization. Use of chest imaging in COVID-19. Available at: https://www.who.int/publications/i/item/use-o f-chest-imaging-in-covid-19. Accessed Jan 5, 2024."
8103,1166108,16289102,url_web,strong,live_url_verified,1.0,https://www.jstor.org/stable/25474215,https://www.jstor.org/stable/25474215,200,Client Challenge,"Purdy, Jann. “Ethnographic Devices in Modern French Autobiography: Michel Leiris and Annie Ernaux.” Pacific Coast Philology 42, no. 1 (2007): 24-36. Erişim 22 Kasım 2022, https://www.jstor.org/stable/25474215."
8108,1283353,22027491,url_web,no_match,url_dead_and_not_archived,0.0,http://yerbilimleri.mta.gov.tr/anasayfa.aspx(Access,,404,,"[6] Mineral Research and Exploration (MTA), Yerbilimleri, Türkiye, 2024 http://yerbilimleri.mta.gov.tr/anasayfa.aspx (Access; 27.04.2024)"
8114,1279984,21412199,url_web,strong,live_url_verified,1.0,https://www.csis.org/analysis/chinas-maritime-silk-road,https://www.csis.org/analysis/chinas-maritime-silk-road-strategic-and-economic-implications-indo-pacific-region,200,China’s Maritime Silk Road: Strategic and Economic Implications for the Indo-Pacific Region,"41. Michael J. Green, “China’s Maritime Silk Road: Strategic and Economic Implications for the Indo-Pacific Region,” Center for Strategic and International Studies, (April 2, 2018), retrieved November 3, 2020, from https://www.csis.org/analysis/chinas-maritime-silk-road."
8160,1285690,21739710,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://kolaydestek.gov.tr/destekler/10/43,,,,Türkiye Cumhuriyeti Ticaret Bakanlığı. (2023). İhracat Destekleri. Kolay Destek. https://kolaydestek.gov.tr/destekler/10/43
8161,1265310,20719895,hidden_doi,no_match,url_dead_and_not_archived,0.0,https://doi.org/10.1007/s11207-021-01845-2,,404,,"Liu, J., Niu, M., & Xu, Z. (2021). AI-generated magnetograms of the Sun: Assessing the capabilities of AI in space research. Solar Physics, 296(6), 83. https://doi.org/10.1007/s11207-021-01845-2"
8168,1269445,20898780,url_web,strong,live_url_verified,1.0,http://www.surdurulebilirkalkinma.gov.tr/,http://www.surdurulebilirkalkinma.gov.tr/,200,Sürdürülebilir Kalkınma Türkiye,Birleşmiş Milletler [BM]. (2015). Türkiye ve sürdürülebilir kalkınma amaçları. http://www.surdurulebilirkalkinma.gov.tr/
8170,1269445,20898791,report_policy_legal,strong,live_url_verified,1.0,https://www.mfa.gov.tr/bm-iklim-degisikligi-cerceve-sozlesmesi.tr.mfa,https://www.mfa.gov.tr/bm-iklim-degisikligi-cerceve-sozlesmesi.tr.mfa,200,BM İklim Değişikliği Çerçeve Sözleşmesi / T.C. Dışişleri Bakanlığı,Dışişleri Bakanlığı. (t.y.) BM iklim değişikliği çerçeve sözleşmesi. 13 Aralık 2022 tarihinde https://www.mfa.gov.tr/bm-iklim-degisikligi- cerceve-sozlesmesi.tr.mfa adresinden edinilmiştir.
8186,1293636,23023652,dergipark_file,strong,live_url_verified,1.0,https://dergipark.org.tr/en/download/article-file/1068617,https://dergipark.org.tr/en/download/article-file/1068617,200,,"Ayyıldız, E. B. ve Erim, A. (2020). Gitara uyarlanan okul şarkılarının müzik derslerinde kullanılabilirliği: Bir eylem araştırması. Mustafa Kemal Üniversitesi Sosyal Bilimler Enstitüsü Dergisi, 17(45), 85-104. https://dergipark.org.tr/en/download/article-file/1068617"
8229,1278681,21334869,report_policy_legal,strong,live_url_verified,1.0,https://data.tuik.gov.tr/Bulten/Index?p=Evlenme-ve-Bosanma-Istatistikleri-2021-45568,https://veriportali.tuik.gov.tr/Bulten/Index?p=Evlenme-ve-Bosanma-Istatistikleri-2021-45568,200,,"TURKSTAT. (2021). Evlenme ve Boşanma İstatistikleri. Retrieved August 25, 2024, from https://data.tuik.gov.tr/Bulten/Index?p=Evlenme-ve-Bosanma-Istatistikleri-2021-45568"
8271,1181907,17028851,url_web,no_match,url_dead_and_not_archived,0.0,https://www.macrotrends.net/cities/22894/dar-es-salaam/population,,403,,40. Dar Es Salaam population growth data: https://www.macrotrends.net/cities/22894/dar-es- salaam/population Accessed: October 2021.
8293,1240252,19708907,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://www.icisleri.gov.tr/kahramanmarastaki-cadir-kentlerde-market-ve-magazalar-olusturuldu(27.01.2024,,404,,"Görsel 3: İçişleri Bakanlığı. (2023, 16 Şubat). Kahramanmaraş’taki çadır kentlerde market ve mağazalar oluşturuldu. İçişleri Bakanlığı. https://www.icisleri.gov.tr/kahramanmarastaki-cadir-kentlerde-market-ve-magazalar-olusturuldu (27.01.2024)."
8301,1346778,24477438,url_web,strong,live_url_verified,1.0,https://jacobin.com/2024/02/starbucks-sbwu-contract-bargaining,https://jacobin.com/2024/02/starbucks-sbwu-contract-bargaining,200,Seven Lessons from Starbucks Workers’ Historic Victory,"Blanc, E. (2024b). Seven lessons from Starbucks workers’ historic victory. Jacobin. https://jacobin.com/2024/02/starbucks-sbwu-contract-bargaining"
8364,1258807,20460663,url_web,strong,live_url_verified,1.0,https://www.eulerhermes.com/,https://www.allianz-trade.com/en_global.html,200,Allianz Trade | Global trade credit insurance leader,Euler Hermes. (2021). Alacak Sigortası Şirketi Euler Hermes Küresel İflas Raporu . Erişim adresi: https://www.eulerhermes.com / Erişim Tarihi: 10.03.2022.
8380,1342171,24293862,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://web.archive.org/web/20190724164150/https://www.ren21.net/reports/global-futures-report/,,,,"Global Futures Report - REN21. (n.d.). Retrieved May 23, 2022, from https://web.archive.org/web/20190724164150/https://www.ren21.net/reports/global-futures-report/"
8390,1320294,23388425,url_web,strong,live_url_verified,1.0,https://artblart.com/tag/peter-hujar/,https://artblart.com/tag/peter-hujar/,200,Peter HujarArt Blart _ art and cultural memory archive,"Bunyan, M. (2023, 21 December). Exhibition: “Among Others: Photography and the Group” at The Morgan Library & Museum, New York, https://artblart.com/tag/peter-hujar/"
8436,1350049,24613791,report_policy_legal,strong,live_url_verified,1.0,https://www.aile.gov.tr/media/157370/stratejik-plan-2024.pdf,https://www.aile.gov.tr/media/157370/stratejik-plan-2024.pdf,200,,Aile ve Sosyal Hizmetler Bakanlığı (2024a). 2024-2028 stratejik planı. 14.04.2025 tarihinde https://www.aile.gov.tr/media/157370/stratejik-plan-2024.pdf adresinden edinilmiştir.
8438,1350049,24613824,url_web,strong,live_url_verified,1.0,https://www.resmigazete.gov.tr/eskiler/2015/05/20150523-5.htm,https://www.resmigazete.gov.tr/eskiler/2015/05/20150523-5.htm,200,Başbakanlık Mevzuatı Geliştirme ve Yayın Genel Müdürlüğü,Resmî Gazete (2015). Doğum yardımı yönetmeliği. 07.04.2025 tarihinde https://www.resmigazete.gov.tr/eskiler/2015/05/20150523-5.htm adresinden edinilmiştir.
8439,1350049,24613828,url_web,strong,live_url_verified,1.0,https://www.sbb.gov.tr/wp-content/uploads/2022/07/On_Birinci_Kalkinma_Plani-2019-2023.pdf,https://www.sbb.gov.tr/wp-content/uploads/2022/07/On_Birinci_Kalkinma_Plani-2019-2023.pdf,200,,T.C. Cumhurbaşkanlığı Strateji ve Bütçe Başkanlığı (2019). On birinci kalkınma planı 2019-2023. 03.04.2025 tarihinde https://www.sbb.gov.tr/wp-content/uploads/2022/07/On_Birinci_Kalkinma_Plani-2019-2023.pdf adresinden edinilmiştir.
8444,1215488,18953458,url_web,no_match,no_url_found,0.0,,,,,"Klinek, S. (2009). Brain-based learning: Knowledge, beliefs, and practices of college of education faculty in the Pennsylvania state system of higher education. Retrieved from Indiana University of Pennysylvania, Theses & Dissertations database."
8467,1198642,17811749,url_web,no_match,url_dead_and_not_archived,0.0,https://sozluk.gov.tr/parso(18-04-2023,,404,,"TDK, (2022). https://sozluk.gov.tr/parso (18-04-2023)"
8488,1229013,19192750,url_web,strong,live_url_verified,1.0,https://www.ab.gov.tr,https://www.ab.gov.tr/,200,AB Başkanlığı | T.C. Dışişleri Bakanlığı Avrupa Birliği Başkanlığı,Avrupa Birliği. (2003). 2003 İlerleme raporu. Erişim adresi: https://www.ab.gov.tr
8493,1217063,19019019,url_web,no_match,url_dead_and_not_archived,0.0,https://www.sbb.gov.tr/wpcontent/uploads/2022/07/On_Birinci_Kalkinma_Plani-2019-2023.pdf,,404,,"T.C. Cumhurbaşkanlığı Strateji ve Bütçe Başkanlığı (2019), On Birinci Kalkınma Planı (2019-2023). https://www.sbb.gov.tr/wpcontent/uploads/2022/07/On_Birinci_Kalkinma_Plani-2019-2023.pdf Erişim Tarihi: 09.09.2023"
8494,1217063,19019025,report_policy_legal,strong,live_url_verified,1.0,https://data.worldbank.org/indicator/NV.IND.TOTL.ZS,https://data.worldbank.org/indicator/NV.IND.TOTL.ZS,200,"Industry (including construction), value added (% of GDP) | Data","World Bank, Industry (Including Construction), Value Added (% of GDP), 2023c. https://data.worldbank.org/indicator/ NV.IND.TOTL.ZS Erişim Tarihi: 02.09.2023"
8498,1366685,25311189,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://www.mevzuat.gov.tr(Son,,,,"KHK-703: Anayasaya Uyum Sağlanması Hakkında Kanun Hükmünde Kararname, 2/7/2018. URL: https://www.mevzuat.gov.tr (Son Erişim: 24.05.2025)"
8501,1359771,25025993,url_web,strong,live_url_verified,1.0,https://tubitak.gov.tr/en/node/17456,https://tubitak.gov.tr/en/node/17456,200,Bilim ve Teknolojide Başarılarla Dolu Bir Yıl: 2024 | TÜBİTAK | Türkiye Bilimsel ve Teknolojik Araştırma Kurumu,"3. “A Year Full of Success in Science and Tech- nology: 2024,” TÜBİTAK, (2024), retrieved from https://tubitak.gov.tr/en/node/17456."
8502,1359771,25026000,url_web,no_match,url_dead_and_not_archived,0.0,https://intelligence.wefo-rum.org/topics/a1Gb0000000pTDREA2,,,,"10. “Artificial Intelligence,” World Economic Forum, (2025), retrieved from https://intelligence.wefo- rum.org/topics/a1Gb0000000pTDREA2."
8503,1359771,25026010,url_web,strong,live_url_verified,1.0,https://bilimmerkezleri.tubitak.gov.tr/,https://bilimmerkezleri.tubitak.gov.tr/,200,Ana Sayfa - TÜBİTAK Bilim Merkezleri,"20. “Science Centres,” TÜBİTAK, (2025), retrieved from https://bilimmerkezleri.tubitak.gov.tr/."
8514,1187601,17223715,url_web,no_match,url_dead_and_not_archived,0.0,https://www.theguardian.com/fashion/2019/mar/20/sex-power-oppression-why-women-wear-high-heels.[Accessed,,404,,"Brennan, Summer. (2019, March 20). “Sex, power, oppression: why women wear high heels.” The Guardian. https://www.theguardian.com/fashion/2019/mar/20/sex-power-oppression-why-women-wear-high-heels. [Accessed 15 December 2021]"
8515,1187601,17223724,url_web,strong,live_url_verified,1.0,https://exclaim.ca/music/article/cardi_b-invasion_of_privacy,https://exclaim.ca/music/article/cardi_b-invasion_of_privacy,200,Cardi B │ Exclaim!,"Lowers, Erin. [Accessed on 10 December 2021). “Cardi B Invasion of Privacy.” Exclaim! Retrieved from https://exclaim.ca/music/article/cardi_b-invasion_of_privacy."
8524,1356061,24856839,url_web,no_match,url_dead_and_not_archived,0.0,https://edebiyatvesanatakademisi.com/post/cengiz-aytmatov-un-hayati-ve-kirgiz-romanciligi,,404,,"Kuzucular, Ş. (2011, 26 Mayıs). Cengiz Aytmatov’un hayatı ve Kırgız romancılığı. Edebiyat ve Sanat Akademisi. https://edebiyatvesanatakademisi.com/post/ cengiz-aytmatov-un-hayati-ve-kirgiz-romanciligi adresinden edinilmiştir."
8539,1357201,24900602,url_web,strong,live_url_verified,1.0,https://sdgs.un.org/goals,https://sdgs.un.org/goals,200,THE 17 GOALS | Sustainable Development,(30) United Nations. (n.d.). 17 Goals. https://sdgs.un.org/goals
8559,1268553,20851169,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://www.who.int/teams/global-tuberculosis-programme/tb-reports/global-tuberculosis-report-2022,,404,,"[2] World Health Organization, Global Tuberculosis Report 2022, (2022). https://www.who.int/teams/global-tuberculosis-programme/tb-reports/ global-tuberculosis-report-2022"
8598,1356640,24876481,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://www.iwkoeln.de/studien/galina-kolev-schaefer-adriana-neligan-data-based-results-on-the-effects-of-the-german-supply-chain-act.html,,401,,"Kolev-Schaefer, G., & Neligan, A. (2024). Due diligence-effect of supply chain regulation: Data-based results on the effects of the German supply chain act (IW-Report No. 8/2024). Institut der Deutschen Wirtschaft. https://www.iwkoeln.de/studien/galina-kolev-schaefer-adriana-neligan-data-based-results-on-the-effects-of-the-german-supply-chain-act.html"
8600,1356640,24876513,url_web,strong,live_url_verified,1.0,https://tim.org.tr/files/downloads/Ulke_Bilgi_Notlar%C4%B1/AB%20%C3%9Clke%20Bilgi%20Notu.pdf,https://tim.org.tr/files/downloads/Ulke_Bilgi_Notlar%C4%B1/AB%20%C3%9Clke%20Bilgi%20Notu.pdf,200,,TİM. (2024a). Avrupa Birliği Bilgi Notu (Ekonomik Araştırmalar Mayıs 2024). https://tim.org.tr/files/downloads/Ulke_Bilgi_Notlar%C4%B1/AB%20%C3%9Clke%20Bilgi%20Notu.pdf
8623,1277765,21288235,url_web,strong,live_url_verified,1.0,https://www.aa.com.tr/tr/gundem/icisleri-bakanisoylu-sahte-ickiye-yonelik-duzenlenen-zincir-2-operasyonunda-176-supheligozaltina-,https://www.aa.com.tr/tr/gundem/icisleri-bakanisoylu-sahte-ickiye-yonelik-duzenlenen-zincir-2-operasyonunda-176-supheligozaltina-,200,Gündem - Anadolu Ajansı,"İçişleri Bakanı Soylu: Sahte İçkiye Yönelik Düzenlenen “Zincir 2” Operasyonunda 176 Şüpheli Gözaltına Alındı, https://www.aa.com.tr/tr/gundem/icisleri-bakanisoylu- sahte-ickiye-yonelik-duzenlenen-zincir-2-operasyonunda-176-supheligozaltina- alindi/2763165, (Erişim Tarihi: 27.12.2022)."
8652,1211761,18473641,url_web,strong,live_url_verified,1.0,https://birbucukderece.com/,https://birbucukderece.com/,200,Birbuçuk Derece | COP31 ve Türkiye'nin İklim Hedefi,2030 İklim Hedefi. (2022). Güvenli Geleceğimiz için Güçlü İklim Hedefi. https://birbucukderece.com/
